,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
1325,Norte,TO,,17,,,,2022-02-28,9,1572866.0,298473.0,84,4109,3,,,
1326,Norte,TO,,17,,,,2022-03-01,9,1572866.0,298473.0,0,4109,0,,,
1327,Norte,TO,,17,,,,2022-03-02,9,1572866.0,298342.0,-131,4110,1,,,
1328,Norte,TO,,17,,,,2022-03-03,9,1572866.0,298669.0,327,4110,0,,,
1329,Norte,TO,,17,,,,2022-03-04,9,1572866.0,299081.0,412,4112,2,,,
1330,Norte,TO,,17,,,,2022-03-05,9,1572866.0,299391.0,310,4112,0,,,
1331,Norte,TO,,17,,,,2022-03-06,10,1572866.0,299391.0,0,4112,0,,,
1332,Norte,TO,,17,,,,2022-03-07,10,1572866.0,299547.0,156,4112,0,,,
1333,Norte,TO,,17,,,,2022-03-08,10,1572866.0,299846.0,299,4115,3,,,
1334,Norte,TO,,17,,,,2022-03-09,10,1572866.0,300114.0,268,4120,5,,,
1335,Norte,TO,,17,,,,2022-03-10,10,1572866.0,300499.0,385,4124,4,,,
1336,Norte,TO,,17,,,,2022-03-11,10,1572866.0,300717.0,218,4128,4,,,
1337,Norte,TO,,17,,,,2022-03-12,10,1572866.0,300943.0,226,4131,3,,,
1338,Norte,TO,,17,,,,2022-03-13,11,1572866.0,300943.0,0,4131,0,,,
1339,Norte,TO,,17,,,,2022-03-14,11,1572866.0,300957.0,14,4132,1,,,
1340,Norte,TO,,17,,,,2022-03-15,11,1572866.0,301172.0,215,4134,2,,,
1341,Norte,TO,,17,,,,2022-03-16,11,1572866.0,301296.0,124,4134,0,,,
1342,Norte,TO,,17,,,,2022-03-17,11,1572866.0,301424.0,128,4136,2,,,
1343,Norte,TO,,17,,,,2022-03-18,11,1572866.0,301540.0,116,4138,2,,,
1344,Norte,TO,,17,,,,2022-03-19,11,1572866.0,301647.0,107,4140,2,,,
1345,Norte,TO,,17,,,,2022-03-20,12,1572866.0,301647.0,0,4140,0,,,
1346,Norte,TO,,17,,,,2022-03-21,12,1572866.0,301866.0,219,4140,0,,,
1347,Norte,TO,,17,,,,2022-03-22,12,1572866.0,302166.0,300,4141,1,,,
1348,Norte,TO,,17,,,,2022-03-23,12,1572866.0,302289.0,123,4141,0,,,
1349,Norte,TO,,17,,,,2022-03-24,12,1572866.0,302387.0,98,4142,1,,,
1350,Norte,TO,,17,,,,2022-03-25,12,1572866.0,302443.0,56,4142,0,,,
1351,Norte,TO,,17,,,,2022-03-26,12,1572866.0,302502.0,59,4142,0,,,
1352,Norte,TO,,17,,,,2022-03-27,13,1572866.0,302502.0,0,4142,0,,,
1353,Norte,TO,,17,,,,2022-03-28,13,1572866.0,302509.0,7,4142,0,,,
1354,Norte,TO,,17,,,,2022-03-29,13,1572866.0,302606.0,97,4142,0,,,
1355,Norte,TO,,17,,,,2022-03-30,13,1572866.0,302731.0,125,4143,1,,,
1356,Norte,TO,,17,,,,2022-03-31,13,1572866.0,302826.0,95,4144,1,,,
1357,Norte,TO,,17,,,,2022-04-01,13,1572866.0,303003.0,177,4145,1,,,
1358,Norte,TO,,17,,,,2022-04-02,13,1572866.0,303089.0,86,4146,1,,,
1359,Norte,TO,,17,,,,2022-04-03,14,1572866.0,303089.0,0,4146,0,,,
1360,Norte,TO,,17,,,,2022-04-04,14,1572866.0,303096.0,7,4146,0,,,
1361,Norte,TO,,17,,,,2022-04-05,14,1572866.0,303238.0,142,4147,1,,,
1362,Norte,TO,,17,,,,2022-04-06,14,1572866.0,303331.0,93,4147,0,,,
1363,Norte,TO,,17,,,,2022-04-07,14,1572866.0,303476.0,145,4147,0,,,
1364,Norte,TO,,17,,,,2022-04-08,14,1572866.0,303549.0,73,4147,0,,,
1365,Norte,TO,,17,,,,2022-04-09,14,1572866.0,303615.0,66,4147,0,,,
1366,Norte,TO,,17,,,,2022-04-10,15,1572866.0,303615.0,0,4147,0,,,
1367,Norte,TO,,17,,,,2022-04-11,15,1572866.0,303624.0,9,4147,0,,,
1368,Norte,TO,,17,,,,2022-04-12,15,1572866.0,303723.0,99,4148,1,,,
1369,Norte,TO,,17,,,,2022-04-13,15,1572866.0,303775.0,52,4148,0,,,
1370,Norte,TO,,17,,,,2022-04-14,15,1572866.0,303775.0,0,4148,0,,,
1371,Norte,TO,,17,,,,2022-04-15,15,1572866.0,303775.0,0,4148,0,,,
1372,Norte,TO,,17,,,,2022-04-16,15,1572866.0,303775.0,0,4148,0,,,
1373,Norte,TO,,17,,,,2022-04-17,16,1572866.0,303775.0,0,4148,0,,,
1374,Norte,TO,,17,,,,2022-04-18,16,1572866.0,304195.0,420,4148,0,,,
1375,Norte,TO,,17,,,,2022-04-19,16,1572866.0,304142.0,-53,4148,0,,,
1376,Norte,TO,,17,,,,2022-04-20,16,1572866.0,304206.0,64,4149,1,,,
1377,Norte,TO,,17,,,,2022-04-21,16,1572866.0,304206.0,0,4149,0,,,
1378,Norte,TO,,17,,,,2022-04-22,16,1572866.0,304206.0,0,4149,0,,,
1379,Norte,TO,,17,,,,2022-04-23,16,1572866.0,304206.0,0,4149,0,,,
1380,Norte,TO,,17,,,,2022-04-24,17,1572866.0,304206.0,0,4149,0,,,
1381,Norte,TO,,17,,,,2022-04-25,17,1572866.0,304271.0,65,4150,1,,,
1382,Norte,TO,,17,,,,2022-04-26,17,1572866.0,304347.0,76,4150,0,,,
1383,Norte,TO,,17,,,,2022-04-27,17,1572866.0,304375.0,28,4150,0,,,
1384,Norte,TO,,17,,,,2022-04-28,17,1572866.0,304427.0,52,4151,1,,,
1385,Norte,TO,,17,,,,2022-04-29,17,1572866.0,304441.0,14,4153,2,,,
1386,Norte,TO,,17,,,,2022-04-30,17,1572866.0,304441.0,0,4153,0,,,
1387,Norte,TO,,17,,,,2022-05-01,18,1572866.0,304441.0,0,4153,0,,,
1388,Norte,TO,,17,,,,2022-05-02,18,1572866.0,304529.0,88,4153,0,,,
1389,Norte,TO,,17,,,,2022-05-03,18,1572866.0,304557.0,28,4153,0,,,
1390,Norte,TO,,17,,,,2022-05-04,18,1572866.0,304618.0,61,4153,0,,,
1391,Norte,TO,,17,,,,2022-05-05,18,1572866.0,304633.0,15,4153,0,,,
1392,Norte,TO,,17,,,,2022-05-06,18,1572866.0,304681.0,48,4153,0,,,
1393,Norte,TO,,17,,,,2022-05-07,18,1572866.0,304681.0,0,4153,0,,,
1394,Norte,TO,,17,,,,2022-05-08,19,1572866.0,304681.0,0,4153,0,,,
1395,Norte,TO,,17,,,,2022-05-09,19,1572866.0,304740.0,59,4154,1,,,
1396,Norte,TO,,17,,,,2022-05-10,19,1572866.0,304889.0,149,4154,0,,,
1397,Norte,TO,,17,,,,2022-05-11,19,1572866.0,304931.0,42,4156,2,,,
1398,Norte,TO,,17,,,,2022-05-12,19,1572866.0,304975.0,44,4156,0,,,
1399,Norte,TO,,17,,,,2022-05-13,19,1572866.0,305119.0,144,4156,0,,,
1400,Norte,TO,,17,,,,2022-05-14,19,1572866.0,305119.0,0,4156,0,,,
1401,Norte,TO,,17,,,,2022-05-15,20,1572866.0,305119.0,0,4156,0,,,
1402,Norte,TO,,17,,,,2022-05-16,20,1572866.0,305202.0,83,4156,0,,,
1403,Norte,TO,,17,,,,2022-05-17,20,1572866.0,305306.0,104,4156,0,,,
1404,Norte,TO,,17,,,,2022-05-18,20,1572866.0,305413.0,107,4156,0,,,
1405,Norte,TO,,17,,,,2022-05-19,20,1572866.0,305487.0,74,4156,0,,,
1406,Norte,TO,,17,,,,2022-05-20,20,1572866.0,305487.0,0,4156,0,,,
1407,Norte,TO,,17,,,,2022-05-21,20,1572866.0,305487.0,0,4156,0,,,
1408,Norte,TO,,17,,,,2022-05-22,21,1572866.0,305487.0,0,4156,0,,,
1409,Norte,TO,,17,,,,2022-05-23,21,1572866.0,305617.0,130,4156,0,,,
1410,Norte,TO,,17,,,,2022-05-24,21,1572866.0,305692.0,75,4156,0,,,
1411,Norte,TO,,17,,,,2022-05-25,21,1572866.0,305820.0,128,4157,1,,,
1412,Norte,TO,,17,,,,2022-05-26,21,1572866.0,305940.0,120,4157,0,,,
1413,Norte,TO,,17,,,,2022-05-27,21,1572866.0,306119.0,179,4157,0,,,
1414,Norte,TO,,17,,,,2022-05-28,21,1572866.0,306119.0,0,4157,0,,,
1415,Norte,TO,,17,,,,2022-05-29,22,1572866.0,306119.0,0,4157,0,,,
1416,Norte,TO,,17,,,,2022-05-30,22,1572866.0,306163.0,44,4157,0,,,
1417,Norte,TO,,17,,,,2022-05-31,22,1572866.0,306453.0,290,4157,0,,,
1418,Norte,TO,,17,,,,2022-06-01,22,1572866.0,306513.0,60,4157,0,,,
1419,Norte,TO,,17,,,,2022-06-02,22,1572866.0,306716.0,203,4157,0,,,
1420,Norte,TO,,17,,,,2022-06-03,22,1572866.0,307021.0,305,4157,0,,,
1421,Norte,TO,,17,,,,2022-06-04,22,1572866.0,307021.0,0,4157,0,,,
1422,Norte,TO,,17,,,,2022-06-05,23,1572866.0,307021.0,0,4157,0,,,
1423,Norte,TO,,17,,,,2022-06-06,23,1572866.0,307225.0,204,4157,0,,,
1424,Norte,TO,,17,,,,2022-06-07,23,1572866.0,307225.0,0,4157,0,,,
1425,Norte,TO,,17,,,,2022-06-08,23,1572866.0,307225.0,0,4157,0,,,
1426,Norte,TO,,17,,,,2022-06-09,23,1572866.0,307225.0,0,4157,0,,,
1427,Norte,TO,,17,,,,2022-06-10,23,1572866.0,307225.0,0,4157,0,,,
1428,Norte,TO,,17,,,,2022-06-11,23,1572866.0,307225.0,0,4157,0,,,
1429,Norte,TO,,17,,,,2022-06-12,24,1572866.0,307225.0,0,4157,0,,,
1430,Norte,TO,,17,,,,2022-06-13,24,1572866.0,309197.0,1972,4157,0,,,
1431,Norte,TO,,17,,,,2022-06-14,24,1572866.0,309197.0,0,4157,0,,,
1432,Norte,TO,,17,,,,2022-06-15,24,1572866.0,309197.0,0,4157,0,,,
1433,Norte,TO,,17,,,,2022-06-16,24,1572866.0,309197.0,0,4157,0,,,
1434,Norte,TO,,17,,,,2022-06-17,24,1572866.0,309197.0,0,4157,0,,,
1435,Norte,TO,,17,,,,2022-06-18,24,1572866.0,309197.0,0,4157,0,,,
1436,Norte,TO,,17,,,,2022-06-19,25,1572866.0,309197.0,0,4157,0,,,
1437,Norte,TO,,17,,,,2022-06-20,25,1572866.0,311721.0,2524,4158,1,,,
1438,Norte,TO,,17,,,,2022-06-21,25,1572866.0,311721.0,0,4158,0,,,
1439,Norte,TO,,17,,,,2022-06-22,25,1572866.0,311721.0,0,4158,0,,,
1440,Norte,TO,,17,,,,2022-06-23,25,1572866.0,311721.0,0,4158,0,,,
1441,Norte,TO,,17,,,,2022-06-24,25,1572866.0,311721.0,0,4158,0,,,
1442,Norte,TO,,17,,,,2022-06-25,25,1572866.0,311721.0,0,4158,0,,,
1443,Norte,TO,,17,,,,2022-06-26,26,1572866.0,311721.0,0,4158,0,,,
1444,Norte,TO,,17,,,,2022-06-27,26,1572866.0,317249.0,5528,4158,0,,,
1445,Norte,TO,,17,,,,2022-06-28,26,1572866.0,318441.0,1192,4162,4,,,
1446,Norte,TO,,17,,,,2022-06-29,26,1572866.0,319610.0,1169,4164,2,,,
1447,Norte,TO,,17,,,,2022-06-30,26,1572866.0,320743.0,1133,4164,0,,,
1448,Nordeste,MA,,21,,,,2022-01-01,52,7075181.0,370694.0,49,10377,0,,,
1449,Nordeste,MA,,21,,,,2022-01-02,1,7075181.0,370697.0,3,10378,1,,,
1450,Nordeste,MA,,21,,,,2022-01-03,1,7075181.0,370747.0,50,10381,3,,,
1451,Nordeste,MA,,21,,,,2022-01-04,1,7075181.0,370908.0,161,10384,3,,,
1452,Nordeste,MA,,21,,,,2022-01-05,1,7075181.0,371132.0,224,10386,2,,,
1453,Nordeste,MA,,21,,,,2022-01-06,1,7075181.0,371380.0,248,10390,4,,,
1454,Nordeste,MA,,21,,,,2022-01-07,1,7075181.0,371740.0,360,10394,4,,,
1455,Nordeste,MA,,21,,,,2022-01-08,1,7075181.0,371927.0,187,10396,2,,,
1456,Nordeste,MA,,21,,,,2022-01-09,2,7075181.0,372010.0,83,10397,1,,,
1457,Nordeste,MA,,21,,,,2022-01-10,2,7075181.0,372118.0,108,10399,2,,,
1458,Nordeste,MA,,21,,,,2022-01-11,2,7075181.0,372567.0,449,10401,2,,,
1459,Nordeste,MA,,21,,,,2022-01-12,2,7075181.0,373107.0,540,10402,1,,,
1460,Nordeste,MA,,21,,,,2022-01-13,2,7075181.0,373578.0,471,10406,4,,,
1461,Nordeste,MA,,21,,,,2022-01-14,2,7075181.0,374012.0,434,10411,5,,,
1462,Nordeste,MA,,21,,,,2022-01-15,2,7075181.0,374304.0,292,10413,2,,,
1463,Nordeste,MA,,21,,,,2022-01-16,3,7075181.0,374392.0,88,10418,5,,,
1464,Nordeste,MA,,21,,,,2022-01-17,3,7075181.0,374563.0,171,10422,4,,,
1465,Nordeste,MA,,21,,,,2022-01-18,3,7075181.0,375086.0,523,10427,5,,,
1466,Nordeste,MA,,21,,,,2022-01-19,3,7075181.0,375725.0,639,10431,4,,,
1467,Nordeste,MA,,21,,,,2022-01-20,3,7075181.0,376549.0,824,10433,2,,,
1468,Nordeste,MA,,21,,,,2022-01-21,3,7075181.0,377458.0,909,10438,5,,,
1469,Nordeste,MA,,21,,,,2022-01-22,3,7075181.0,378111.0,653,10443,5,,,
1470,Nordeste,MA,,21,,,,2022-01-23,4,7075181.0,378415.0,304,10447,4,,,
1471,Nordeste,MA,,21,,,,2022-01-24,4,7075181.0,378988.0,573,10452,5,,,
1472,Nordeste,MA,,21,,,,2022-01-25,4,7075181.0,380137.0,1149,10454,2,,,
1473,Nordeste,MA,,21,,,,2022-01-26,4,7075181.0,381652.0,1515,10457,3,,,
1474,Nordeste,MA,,21,,,,2022-01-27,4,7075181.0,383200.0,1548,10462,5,,,
1475,Nordeste,MA,,21,,,,2022-01-28,4,7075181.0,384940.0,1740,10470,8,,,
1476,Nordeste,MA,,21,,,,2022-01-29,4,7075181.0,385884.0,944,10477,7,,,
1477,Nordeste,MA,,21,,,,2022-01-30,5,7075181.0,386148.0,264,10483,6,,,
1478,Nordeste,MA,,21,,,,2022-01-31,5,7075181.0,386567.0,419,10488,5,,,
1479,Nordeste,MA,,21,,,,2022-02-01,5,7075181.0,387989.0,1422,10495,7,,,
1480,Nordeste,MA,,21,,,,2022-02-02,5,7075181.0,389276.0,1287,10501,6,,,
1481,Nordeste,MA,,21,,,,2022-02-03,5,7075181.0,390765.0,1489,10510,9,,,
1482,Nordeste,MA,,21,,,,2022-02-04,5,7075181.0,392338.0,1573,10519,9,,,
1483,Nordeste,MA,,21,,,,2022-02-05,5,7075181.0,393087.0,749,10526,7,,,
1484,Nordeste,MA,,21,,,,2022-02-06,6,7075181.0,393466.0,379,10534,8,,,
1485,Nordeste,MA,,21,,,,2022-02-07,6,7075181.0,393535.0,69,10543,9,,,
1486,Nordeste,MA,,21,,,,2022-02-08,6,7075181.0,394839.0,1304,10552,9,,,
1487,Nordeste,MA,,21,,,,2022-02-09,6,7075181.0,396564.0,1725,10562,10,,,
1488,Nordeste,MA,,21,,,,2022-02-10,6,7075181.0,398065.0,1501,10574,12,,,
1489,Nordeste,MA,,21,,,,2022-02-11,6,7075181.0,399650.0,1585,10588,14,,,
1490,Nordeste,MA,,21,,,,2022-02-12,6,7075181.0,400515.0,865,10601,13,,,
1491,Nordeste,MA,,21,,,,2022-02-13,7,7075181.0,400604.0,89,10613,12,,,
1492,Nordeste,MA,,21,,,,2022-02-14,7,7075181.0,401125.0,521,10627,14,,,
1493,Nordeste,MA,,21,,,,2022-02-15,7,7075181.0,402329.0,1204,10639,12,,,
1494,Nordeste,MA,,21,,,,2022-02-16,7,7075181.0,403624.0,1295,10649,10,,,
1495,Nordeste,MA,,21,,,,2022-02-17,7,7075181.0,405026.0,1402,10662,13,,,
1496,Nordeste,MA,,21,,,,2022-02-18,7,7075181.0,406369.0,1343,10672,10,,,
1497,Nordeste,MA,,21,,,,2022-02-19,7,7075181.0,407053.0,684,10683,11,,,
1498,Nordeste,MA,,21,,,,2022-02-20,8,7075181.0,407253.0,200,10697,14,,,
1499,Nordeste,MA,,21,,,,2022-02-21,8,7075181.0,407630.0,377,10710,13,,,
1500,Nordeste,MA,,21,,,,2022-02-22,8,7075181.0,408928.0,1298,10725,15,,,
1501,Nordeste,MA,,21,,,,2022-02-23,8,7075181.0,410211.0,1283,10739,14,,,
1502,Nordeste,MA,,21,,,,2022-02-24,8,7075181.0,411512.0,1301,10751,12,,,
1503,Nordeste,MA,,21,,,,2022-02-25,8,7075181.0,412474.0,962,10764,13,,,
1504,Nordeste,MA,,21,,,,2022-02-26,8,7075181.0,412820.0,346,10773,9,,,
1505,Nordeste,MA,,21,,,,2022-02-27,9,7075181.0,412837.0,17,10781,8,,,
1506,Nordeste,MA,,21,,,,2022-02-28,9,7075181.0,412876.0,39,10790,9,,,
1507,Nordeste,MA,,21,,,,2022-03-01,9,7075181.0,413030.0,154,10800,10,,,
1508,Nordeste,MA,,21,,,,2022-03-02,9,7075181.0,413089.0,59,10807,7,,,
1509,Nordeste,MA,,21,,,,2022-03-03,9,7075181.0,413530.0,441,10818,11,,,
1510,Nordeste,MA,,21,,,,2022-03-04,9,7075181.0,414524.0,994,10824,6,,,
1511,Nordeste,MA,,21,,,,2022-03-05,9,7075181.0,415049.0,525,10828,4,,,
1512,Nordeste,MA,,21,,,,2022-03-06,10,7075181.0,415169.0,120,10832,4,,,
1513,Nordeste,MA,,21,,,,2022-03-07,10,7075181.0,415189.0,20,10834,2,,,
1514,Nordeste,MA,,21,,,,2022-03-08,10,7075181.0,416199.0,1010,10837,3,,,
1515,Nordeste,MA,,21,,,,2022-03-09,10,7075181.0,417031.0,832,10838,1,,,
1516,Nordeste,MA,,21,,,,2022-03-10,10,7075181.0,417566.0,535,10839,1,,,
1517,Nordeste,MA,,21,,,,2022-03-11,10,7075181.0,418128.0,562,10840,1,,,
1518,Nordeste,MA,,21,,,,2022-03-12,10,7075181.0,418340.0,212,10842,2,,,
1519,Nordeste,MA,,21,,,,2022-03-13,11,7075181.0,418372.0,32,10843,1,,,
1520,Nordeste,MA,,21,,,,2022-03-14,11,7075181.0,418927.0,555,10844,1,,,
1521,Nordeste,MA,,21,,,,2022-03-15,11,7075181.0,419676.0,749,10846,2,,,
1522,Nordeste,MA,,21,,,,2022-03-16,11,7075181.0,420183.0,507,10854,8,,,
1523,Nordeste,MA,,21,,,,2022-03-17,11,7075181.0,420851.0,668,10855,1,,,
1524,Nordeste,MA,,21,,,,2022-03-18,11,7075181.0,421492.0,641,10856,1,,,
1525,Nordeste,MA,,21,,,,2022-03-19,11,7075181.0,421739.0,247,10857,1,,,
1526,Nordeste,MA,,21,,,,2022-03-20,12,7075181.0,421786.0,47,10858,1,,,
1527,Nordeste,MA,,21,,,,2022-03-21,12,7075181.0,421995.0,209,10859,1,,,
1528,Nordeste,MA,,21,,,,2022-03-22,12,7075181.0,422628.0,633,10861,2,,,
1529,Nordeste,MA,,21,,,,2022-03-23,12,7075181.0,423165.0,537,10863,2,,,
1530,Nordeste,MA,,21,,,,2022-03-24,12,7075181.0,423604.0,439,10865,2,,,
1531,Nordeste,MA,,21,,,,2022-03-25,12,7075181.0,423938.0,334,10867,2,,,
1532,Nordeste,MA,,21,,,,2022-03-26,12,7075181.0,424136.0,198,10868,1,,,
1533,Nordeste,MA,,21,,,,2022-03-27,13,7075181.0,424199.0,63,10869,1,,,
1534,Nordeste,MA,,21,,,,2022-03-28,13,7075181.0,424423.0,224,10870,1,,,
1535,Nordeste,MA,,21,,,,2022-03-29,13,7075181.0,424956.0,533,10871,1,,,
1536,Nordeste,MA,,21,,,,2022-03-30,13,7075181.0,425331.0,375,10871,0,,,
1537,Nordeste,MA,,21,,,,2022-03-31,13,7075181.0,425587.0,256,10872,1,,,
1538,Nordeste,MA,,21,,,,2022-04-01,13,7075181.0,425962.0,375,10873,1,,,
1539,Nordeste,MA,,21,,,,2022-04-02,13,7075181.0,426270.0,308,10873,0,,,
1540,Nordeste,MA,,21,,,,2022-04-03,14,7075181.0,426292.0,22,10873,0,,,
1541,Nordeste,MA,,21,,,,2022-04-04,14,7075181.0,426430.0,138,10873,0,,,
1542,Nordeste,MA,,21,,,,2022-04-05,14,7075181.0,426902.0,472,10874,1,,,
1543,Nordeste,MA,,21,,,,2022-04-06,14,7075181.0,427286.0,384,10875,1,,,
1544,Nordeste,MA,,21,,,,2022-04-07,14,7075181.0,427775.0,489,10876,1,,,
1545,Nordeste,MA,,21,,,,2022-04-08,14,7075181.0,428141.0,366,10876,0,,,
1546,Nordeste,MA,,21,,,,2022-04-09,14,7075181.0,428267.0,126,10877,1,,,
1547,Nordeste,MA,,21,,,,2022-04-10,15,7075181.0,428300.0,33,10877,0,,,
1548,Nordeste,MA,,21,,,,2022-04-11,15,7075181.0,428406.0,106,10878,1,,,
1549,Nordeste,MA,,21,,,,2022-04-12,15,7075181.0,428590.0,184,10878,0,,,
1550,Nordeste,MA,,21,,,,2022-04-13,15,7075181.0,428857.0,267,10878,0,,,
1551,Nordeste,MA,,21,,,,2022-04-14,15,7075181.0,429018.0,161,10878,0,,,
1552,Nordeste,MA,,21,,,,2022-04-15,15,7075181.0,429051.0,33,10878,0,,,
1553,Nordeste,MA,,21,,,,2022-04-16,15,7075181.0,429089.0,38,10878,0,,,
1554,Nordeste,MA,,21,,,,2022-04-17,16,7075181.0,429139.0,50,10878,0,,,
1555,Nordeste,MA,,21,,,,2022-04-18,16,7075181.0,429455.0,316,10878,0,,,
1556,Nordeste,MA,,21,,,,2022-04-19,16,7075181.0,429740.0,285,10878,0,,,
1557,Nordeste,MA,,21,,,,2022-04-20,16,7075181.0,430073.0,333,10879,1,,,
1558,Nordeste,MA,,21,,,,2022-04-21,16,7075181.0,430377.0,304,10879,0,,,
1559,Nordeste,MA,,21,,,,2022-04-22,16,7075181.0,430626.0,249,10879,0,,,
1560,Nordeste,MA,,21,,,,2022-04-23,16,7075181.0,430774.0,148,10879,0,,,
1561,Nordeste,MA,,21,,,,2022-04-24,17,7075181.0,430873.0,99,10879,0,,,
1562,Nordeste,MA,,21,,,,2022-04-25,17,7075181.0,431168.0,295,10879,0,,,
1563,Nordeste,MA,,21,,,,2022-04-26,17,7075181.0,431494.0,326,10880,1,,,
1564,Nordeste,MA,,21,,,,2022-04-27,17,7075181.0,431840.0,346,10880,0,,,
1565,Nordeste,MA,,21,,,,2022-04-28,17,7075181.0,432113.0,273,10881,1,,,
1566,Nordeste,MA,,21,,,,2022-04-29,17,7075181.0,432426.0,313,10882,1,,,
1567,Nordeste,MA,,21,,,,2022-04-30,17,7075181.0,432582.0,156,10883,1,,,
1568,Nordeste,MA,,21,,,,2022-05-01,18,7075181.0,432614.0,32,10884,1,,,
1569,Nordeste,MA,,21,,,,2022-05-02,18,7075181.0,432773.0,159,10885,1,,,
1570,Nordeste,MA,,21,,,,2022-05-03,18,7075181.0,432993.0,220,10885,0,,,
1571,Nordeste,MA,,21,,,,2022-05-04,18,7075181.0,433302.0,309,10887,2,,,
1572,Nordeste,MA,,21,,,,2022-05-05,18,7075181.0,433719.0,417,10887,0,,,
1573,Nordeste,MA,,21,,,,2022-05-06,18,7075181.0,434131.0,412,10887,0,,,
1574,Nordeste,MA,,21,,,,2022-05-07,18,7075181.0,434347.0,216,10887,0,,,
1575,Nordeste,MA,,21,,,,2022-05-08,19,7075181.0,434438.0,91,10887,0,,,
1576,Nordeste,MA,,21,,,,2022-05-09,19,7075181.0,434544.0,106,10887,0,,,
1577,Nordeste,MA,,21,,,,2022-05-10,19,7075181.0,434732.0,188,10887,0,,,
1578,Nordeste,MA,,21,,,,2022-05-11,19,7075181.0,435062.0,330,10887,0,,,
1579,Nordeste,MA,,21,,,,2022-05-12,19,7075181.0,435271.0,209,10887,0,,,
1580,Nordeste,MA,,21,,,,2022-05-13,19,7075181.0,435750.0,479,10887,0,,,
1581,Nordeste,MA,,21,,,,2022-05-14,19,7075181.0,435750.0,0,10887,0,,,
1582,Nordeste,MA,,21,,,,2022-05-15,20,7075181.0,435750.0,0,10887,0,,,
1583,Nordeste,MA,,21,,,,2022-05-16,20,7075181.0,435881.0,131,10887,0,,,
1584,Nordeste,MA,,21,,,,2022-05-17,20,7075181.0,436114.0,233,10887,0,,,
1585,Nordeste,MA,,21,,,,2022-05-18,20,7075181.0,436114.0,0,10887,0,,,
1586,Nordeste,MA,,21,,,,2022-05-19,20,7075181.0,436642.0,528,10887,0,,,
1587,Nordeste,MA,,21,,,,2022-05-20,20,7075181.0,436801.0,159,10887,0,,,
1588,Nordeste,MA,,21,,,,2022-05-21,20,7075181.0,436801.0,0,10887,0,,,
1589,Nordeste,MA,,21,,,,2022-05-22,21,7075181.0,436801.0,0,10887,0,,,
1590,Nordeste,MA,,21,,,,2022-05-23,21,7075181.0,436952.0,151,10887,0,,,
1591,Nordeste,MA,,21,,,,2022-05-24,21,7075181.0,437147.0,195,10887,0,,,
1592,Nordeste,MA,,21,,,,2022-05-25,21,7075181.0,437344.0,197,10888,1,,,
1593,Nordeste,MA,,21,,,,2022-05-26,21,7075181.0,437483.0,139,10888,0,,,
1594,Nordeste,MA,,21,,,,2022-05-27,21,7075181.0,437701.0,218,10888,0,,,
1595,Nordeste,MA,,21,,,,2022-05-28,21,7075181.0,437701.0,0,10888,0,,,
1596,Nordeste,MA,,21,,,,2022-05-29,22,7075181.0,437701.0,0,10888,0,,,
1597,Nordeste,MA,,21,,,,2022-05-30,22,7075181.0,437926.0,225,10888,0,,,
1598,Nordeste,MA,,21,,,,2022-05-31,22,7075181.0,438066.0,140,10889,1,,,
1599,Nordeste,MA,,21,,,,2022-06-01,22,7075181.0,438431.0,365,10889,0,,,
1600,Nordeste,MA,,21,,,,2022-06-02,22,7075181.0,438749.0,318,10889,0,,,
1601,Nordeste,MA,,21,,,,2022-06-03,22,7075181.0,439011.0,262,10889,0,,,
1602,Nordeste,MA,,21,,,,2022-06-04,22,7075181.0,439011.0,0,10889,0,,,
1603,Nordeste,MA,,21,,,,2022-06-05,23,7075181.0,439011.0,0,10889,0,,,
1604,Nordeste,MA,,21,,,,2022-06-06,23,7075181.0,439249.0,238,10889,0,,,
1605,Nordeste,MA,,21,,,,2022-06-07,23,7075181.0,439468.0,219,10889,0,,,
1606,Nordeste,MA,,21,,,,2022-06-08,23,7075181.0,439659.0,191,10889,0,,,
1607,Nordeste,MA,,21,,,,2022-06-09,23,7075181.0,439931.0,272,10890,1,,,
1608,Nordeste,MA,,21,,,,2022-06-10,23,7075181.0,440287.0,356,10890,0,,,
1609,Nordeste,MA,,21,,,,2022-06-11,23,7075181.0,440287.0,0,10890,0,,,
1610,Nordeste,MA,,21,,,,2022-06-12,24,7075181.0,440287.0,0,10890,0,,,
1611,Nordeste,MA,,21,,,,2022-06-13,24,7075181.0,440392.0,105,10890,0,,,
1612,Nordeste,MA,,21,,,,2022-06-14,24,7075181.0,440505.0,113,10890,0,,,
1613,Nordeste,MA,,21,,,,2022-06-15,24,7075181.0,440735.0,230,10890,0,,,
1614,Nordeste,MA,,21,,,,2022-06-16,24,7075181.0,440954.0,219,10890,0,,,
1615,Nordeste,MA,,21,,,,2022-06-17,24,7075181.0,440987.0,33,10890,0,,,
1616,Nordeste,MA,,21,,,,2022-06-18,24,7075181.0,440987.0,0,10890,0,,,
1617,Nordeste,MA,,21,,,,2022-06-19,25,7075181.0,440987.0,0,10890,0,,,
